,Date,Datetime,Surface Temperature (kelvin),Surface Temperature (Celcius),Power,Confidence,Latitude,Longitude
2028,2017-04-12,2017-04-12T03:47:20,331.1,57,29.7,84,-36.8272,142.2097
2029,2017-04-12,2017-04-12T03:46:50,316.1,42,14.7,65,-37.3654,143.8156
2030,2017-04-12,2017-04-12T03:46:20,317.9,44,12.7,69,-36.6188,144.0402
2031,2017-04-12,2017-04-12T03:46:00,318.2,45,18.6,69,-37.4047,143.6615
2032,2017-04-12,2017-04-12T03:46:00,316.1,42,10.6,65,-36.2367,141.3998
2033,2017-04-12,2017-04-12T03:45:20,325.0,51,23.6,78,-36.4469,144.7952
2034,2017-04-12,2017-04-12T03:45:10,315.0,41,10.6,62,-36.5234,144.6939
2035,2017-04-12,2017-04-12T03:45:10,332.3,59,31.8,85,-36.9049,143.5416
2036,2017-04-12,2017-04-12T03:45:00,317.7,44,13.6,60,-36.6803,141.0957
2037,2017-04-12,2017-04-12T03:45:00,320.3,47,17.1,72,-36.9547,142.6934
2038,2017-04-12,2017-04-12T03:44:50,371.4,98,130.5,100,-37.8249,143.6174
2039,2017-04-12,2017-04-12T03:44:50,316.1,42,10.8,65,-36.7866,142.1989
2040,2017-04-12,2017-04-12T03:44:40,316.2,43,12.4,65,-36.6292,143.8862
2041,2017-04-12,2017-04-12T03:44:40,317.6,44,10.2,68,-35.7937,143.195
2042,2017-04-12,2017-04-12T03:44:40,313.5,40,11.5,57,-36.9142,141.3013
2043,2017-04-12,2017-04-12T03:44:40,336.3,63,38.3,87,-36.835,142.2027
2044,2017-04-12,2017-04-12T03:44:40,323.9,50,19.8,77,-36.8372,142.1622
2045,2017-04-12,2017-04-12T03:44:40,317.4,44,12.8,68,-36.6306,143.8908
2046,2017-04-12,2017-04-12T03:44:40,319.3,46,12.1,71,-35.7918,143.1997
2047,2017-04-12,2017-04-12T03:44:40,320.2,47,15.6,72,-36.6209,144.0096
2048,2017-04-12,2017-04-12T03:44:40,345.0,71,54.3,93,-36.6823,142.5024
2049,2017-04-12,2017-04-12T03:44:40,313.6,40,11.1,59,-37.3586,142.9087
2050,2017-04-12,2017-04-12T03:44:40,313.9,40,11.3,60,-36.9524,143.7501
2051,2017-04-12,2017-04-12T03:44:40,313.2,40,10.0,50,-37.0643,141.8567
2052,2017-04-12,2017-04-12T03:44:40,328.9,55,26.7,82,-36.89,143.5402
2053,2017-04-12,2017-04-12T03:44:40,322.4,49,17.7,75,-36.9228,142.0572
2054,2017-04-12,2017-04-12T03:44:40,321.1,47,16.2,74,-36.9326,142.054
2055,2017-04-12,2017-04-12T03:44:40,315.6,42,10.2,64,-36.2403,141.4047
2056,2017-04-12,2017-04-12T03:44:40,346.2,73,59.0,93,-36.4489,144.7685
2057,2017-04-12,2017-04-12T03:44:40,317.8,44,15.6,56,-36.6776,141.0877
2058,2017-04-12,2017-04-12T03:44:40,384.2,111,178.9,100,-37.8271,143.5831
2059,2017-04-12,2017-04-12T03:44:40,315.7,42,15.1,64,-37.7929,143.1197
2060,2017-04-12,2017-04-12T03:44:40,315.4,42,14.1,64,-37.7972,143.1153
2061,2017-04-12,2017-04-12T03:44:40,319.8,46,16.6,72,-36.873000000000005,142.56799999999998
2062,2017-04-12,2017-04-12T03:44:40,313.6,40,12.1,59,-37.3656,143.8206
2063,2017-04-12,2017-04-12T03:44:40,319.9,46,15.1,72,-36.1476,141.8655
2064,2017-04-12,2017-04-12T01:01:50,319.9,46,15.8,72,-36.0754,141.6716
2065,2017-04-12,2017-04-12T01:01:10,326.1,52,24.1,79,-36.0744,141.6649
2066,2017-04-11,2017-04-11T04:50:20,316.8,43,11.2,67,-36.2282,145.9074
2067,2017-04-11,2017-04-11T04:45:30,322.8,49,20.8,76,-36.0831,146.5514
2068,2017-04-11,2017-04-11T04:42:10,314.7,41,12.6,53,-36.3499,146.1402
2069,2017-04-11,2017-04-11T04:42:10,320.1,46,13.8,72,-35.1113,141.1635
2070,2017-04-11,2017-04-11T04:42:10,320.0,46,15.8,72,-36.0775,146.5674
2071,2017-04-11,2017-04-11T04:41:20,321.6,48,15.6,74,-35.1132,141.1516
2072,2017-04-11,2017-04-11T04:40:30,312.9,39,10.1,56,-36.4439,145.8846
2073,2017-04-11,2017-04-11T04:39:40,317.4,44,12.7,57,-36.0818,146.5461
2074,2017-04-11,2017-04-11T04:39:20,326.0,52,21.5,79,-35.1064,141.1556
2075,2017-04-11,2017-04-11T04:39:20,328.1,54,28.3,81,-36.2562,143.2599
2076,2017-04-11,2017-04-11T04:39:00,331.5,58,32.9,84,-36.353,143.3506
2077,2017-04-11,2017-04-11T04:39:00,333.4,60,34.9,85,-36.018,143.2048
2078,2017-04-11,2017-04-11T04:38:50,313.5,40,10.7,50,-36.343,143.3479
2079,2017-04-11,2017-04-11T04:38:50,316.9,43,11.8,67,-36.1751,142.7831
2080,2017-04-11,2017-04-11T04:38:50,312.8,39,13.1,55,-36.4606,141.0562
2081,2017-04-11,2017-04-11T04:38:50,324.5,51,26.7,78,-36.4624,141.0446
2082,2017-04-11,2017-04-11T04:38:50,316.5,43,12.1,66,-36.0156,143.2188
2083,2017-04-11,2017-04-11T04:38:50,320.6,47,14.9,62,-36.1398,141.7793
2084,2017-04-11,2017-04-11T04:38:50,317.3,44,11.1,68,-35.2068,143.2912
2085,2017-04-11,2017-04-11T04:38:50,323.0,49,17.1,76,-35.1145,141.2627
2086,2017-04-11,2017-04-11T04:38:50,315.3,42,13.5,63,-36.3579,146.1268
2087,2017-04-11,2017-04-11T04:38:50,325.3,52,20.2,78,-35.1164,141.2508
2088,2017-04-11,2017-04-11T04:38:50,314.1,40,10.8,60,-36.0787,146.5728
2089,2017-04-11,2017-04-11T00:20:30,314.8,41,17.3,62,-37.9796,146.8024
2090,2017-04-08,2017-04-08T04:15:20,347.6,74,61.2,67,-37.34,149.3668
2091,2017-04-08,2017-04-08T04:14:40,321.4,48,19.9,62,-37.8567,147.1576
2092,2017-04-08,2017-04-08T04:14:00,359.1,85,82.1,99,-36.7287,142.6017
2093,2017-04-08,2017-04-08T04:12:50,342.5,69,43.9,91,-35.2363,143.0004
2094,2017-04-08,2017-04-08T04:12:20,326.1,52,28.0,56,-37.4368,149.1191
2095,2017-04-08,2017-04-08T04:12:20,367.5,94,106.2,100,-35.2378,142.9864
2096,2017-04-08,2017-04-08T04:12:00,332.4,59,25.4,80,-35.2397,142.98
2097,2017-04-08,2017-04-08T04:11:50,323.8,50,15.3,77,-36.2115,141.6878
2098,2017-04-08,2017-04-08T04:11:40,320.7,47,19.7,58,-37.9408,146.0611
2099,2017-04-08,2017-04-08T04:09:20,314.0,40,16.3,59,-37.6994,146.2162
2100,2017-04-08,2017-04-08T04:09:00,323.8,50,21.6,77,-36.2726,145.506
2101,2017-04-08,2017-04-08T04:08:50,357.1,83,75.9,98,-35.2381,142.994
2102,2017-04-08,2017-04-08T04:08:50,329.9,56,23.1,63,-36.7199,142.5844
2103,2017-04-08,2017-04-08T04:08:40,353.4,80,73.1,66,-37.3493,149.3691
2104,2017-04-08,2017-04-08T04:08:40,323.7,50,27.5,61,-37.6447,148.6039
2105,2017-04-08,2017-04-08T04:08:30,340.1,66,39.6,90,-36.7165,142.6155
2106,2017-04-08,2017-04-08T04:08:30,320.6,47,11.6,73,-36.7076,142.5982
2107,2017-04-08,2017-04-08T04:08:30,327.2,54,23.3,80,-36.5652,145.5105
2108,2017-04-08,2017-04-08T04:08:30,326.6,53,31.7,80,-37.7009,146.2046
2109,2017-04-08,2017-04-08T04:08:30,332.0,58,29.0,80,-36.4023,145.7705
2110,2017-04-07,2017-04-07T12:58:30,317.6,44,25.1,78,-36.7394,147.1366
2111,2017-04-07,2017-04-07T12:56:50,314.5,41,22.4,85,-37.3257,149.1209
2112,2017-04-07,2017-04-07T12:56:30,316.6,43,22.4,76,-37.3176,149.3776
2113,2017-04-07,2017-04-07T12:56:30,312.7,39,19.0,80,-36.7507,147.1308
2114,2017-04-07,2017-04-07T12:56:30,322.3,49,27.0,94,-37.3268,149.3795
2115,2017-04-07,2017-04-07T12:54:00,314.5,41,20.5,75,-36.7606,147.1326
2116,2017-04-07,2017-04-07T12:53:40,308.5,35,16.6,61,-35.6961,143.1935
2117,2017-04-07,2017-04-07T12:53:40,314.6,41,20.0,86,-37.3252,149.3911
2118,2017-04-07,2017-04-07T12:52:10,309.1,35,15.8,65,-37.3314,149.1283
2119,2017-04-07,2017-04-07T12:52:10,314.8,41,24.4,86,-36.3477,144.533
2120,2017-04-07,2017-04-07T12:51:20,318.8,45,25.7,97,-37.3191,149.366
2121,2017-04-07,2017-04-07T12:51:20,321.3,48,24.0,51,-37.3359,149.3816
2122,2017-04-07,2017-04-07T12:51:00,316.4,43,20.6,66,-37.3526,149.3972
2123,2017-04-07,2017-04-07T12:51:00,322.6,49,30.5,100,-36.7408,147.1243
2124,2017-04-07,2017-04-07T12:50:50,316.9,43,23.1,92,-36.762,147.12
2125,2017-04-07,2017-04-07T12:50:40,320.9,47,24.7,68,-37.3344,149.3933
2126,2017-04-07,2017-04-07T12:50:40,316.4,43,21.5,74,-37.3283,149.368
2127,2017-04-07,2017-04-07T12:50:40,319.5,46,24.2,61,-37.3511,149.4088
2128,2017-04-07,2017-04-07T12:50:40,311.8,38,18.7,76,-37.3085,149.3756
2129,2017-04-07,2017-04-07T12:50:40,312.4,39,19.2,66,-36.7508,147.1254
2130,2017-04-07,2017-04-07T12:50:40,315.8,42,23.3,89,-36.7309,147.1227
2131,2017-04-07,2017-04-07T05:09:50,327.3,54,25.3,80,-37.8361,142.7482
2132,2017-04-07,2017-04-07T05:04:00,319.7,46,15.1,72,-37.8277,142.7498
2133,2017-04-07,2017-04-07T05:03:10,318.4,45,12.6,63,-36.1031,143.0782
2134,2017-04-07,2017-04-07T05:03:10,316.4,43,11.1,66,-36.1025,143.0825
2135,2017-04-07,2017-04-07T05:03:10,326.5,53,19.7,80,-36.701,141.6351
2136,2017-04-07,2017-04-07T05:03:10,319.3,46,11.0,71,-36.7034,141.6168
2137,2017-04-07,2017-04-07T05:03:10,328.1,54,22.4,81,-36.698,141.6416
2138,2017-04-07,2017-04-07T05:03:10,322.0,48,15.0,75,-36.7054,141.6708
2139,2017-04-07,2017-04-07T05:03:10,325.6,52,20.3,79,-36.6999,141.6955
2140,2017-04-07,2017-04-07T05:03:10,317.2,44,10.5,67,-36.7314,141.8698
2141,2017-04-07,2017-04-07T03:31:40,331.6,58,33.8,64,-37.7931,148.385
2142,2017-04-07,2017-04-07T03:31:40,362.7,89,106.5,100,-37.2168,147.4748
2143,2017-04-07,2017-04-07T03:28:20,352.0,78,79.2,96,-37.222,147.4689
2144,2017-04-07,2017-04-07T03:27:50,326.4,53,28.8,60,-37.7974,148.5498
2145,2017-04-07,2017-04-07T03:27:30,343.6,70,61.1,92,-37.2063,147.4713
2146,2017-04-07,2017-04-07T03:27:20,343.9,70,62.6,92,-37.2082,147.4368
2147,2017-04-07,2017-04-07T03:27:20,349.5,76,74.4,95,-37.224000000000004,147.4347
2148,2017-04-07,2017-04-07T03:27:10,379.4,106,163.7,100,-37.2185,147.4402
2149,2017-04-06,2017-04-06T13:45:30,318.9,45,28.5,97,-35.6778,143.1774
2150,2017-04-06,2017-04-06T04:32:20,338.7,65,47.2,84,-37.5816,148.5862
2151,2017-04-06,2017-04-06T04:31:10,343.1,69,50.0,92,-36.6334,142.2244
2152,2017-04-06,2017-04-06T04:27:50,340.1,66,46.8,76,-37.7966,142.3196
2153,2017-04-06,2017-04-06T04:27:50,368.3,95,111.0,100,-35.805,142.1326
2154,2017-04-06,2017-04-06T04:27:50,361.3,88,95.3,100,-37.8429,143.8366
2155,2017-04-06,2017-04-06T04:27:20,383.1,109,162.8,75,-35.8125,142.1286
2156,2017-04-06,2017-04-06T04:27:20,338.3,65,40.8,77,-37.8062,143.3598
2157,2017-04-06,2017-04-06T04:27:10,328.0,54,18.3,81,-35.9049,143.6874
2158,2017-04-06,2017-04-06T04:27:00,370.5,97,117.9,100,-36.9918,141.8667
2159,2017-04-06,2017-04-06T04:27:00,334.0,60,25.0,86,-35.1476,141.819
2160,2017-04-06,2017-04-06T04:27:00,350.1,76,61.6,90,-36.1104,145.9829
2161,2017-04-06,2017-04-06T04:27:00,372.4,99,127.1,100,-37.782,148.3844
2162,2017-04-06,2017-04-06T04:27:00,330.2,57,29.2,83,-37.9754,143.3964
2163,2017-04-06,2017-04-06T04:27:00,326.2,53,23.9,75,-36.241,143.1229
2164,2017-04-06,2017-04-06T04:25:40,326.6,53,23.5,66,-37.7069,142.1573
2165,2017-04-06,2017-04-06T04:25:40,326.4,53,21.6,50,-36.0834,146.5364
2166,2017-04-06,2017-04-06T04:24:40,337.8,64,42.5,83,-37.394,143.5541
2167,2017-04-06,2017-04-06T04:24:20,338.8,65,38.7,89,-36.9902,141.879
2168,2017-04-06,2017-04-06T04:24:20,339.1,65,41.3,89,-37.745,142.993
2169,2017-04-06,2017-04-06T04:24:00,338.1,64,39.3,89,-37.1839,143.8112
2170,2017-04-06,2017-04-06T04:24:00,325.0,51,23.8,78,-37.0788,143.9102
2171,2017-04-06,2017-04-06T04:23:50,325.4,52,18.5,62,-36.3557,141.3268
2172,2017-04-06,2017-04-06T04:23:50,344.1,70,53.1,92,-36.0157,145.9414
2173,2017-04-06,2017-04-06T04:23:50,315.6,42,15.7,62,-37.6104,147.8367
2174,2017-04-06,2017-04-06T04:23:50,337.0,63,39.8,64,-37.9229,143.64700000000002
2175,2017-04-06,2017-04-06T04:23:50,327.9,54,25.0,62,-37.5052,142.8636
2176,2017-04-06,2017-04-06T04:23:50,359.0,85,89.9,99,-37.777,148.4128
2177,2017-04-06,2017-04-06T04:23:30,345.7,72,58.9,93,-37.5888,148.5949
2178,2017-04-06,2017-04-06T04:23:10,323.9,50,28.2,73,-37.7322,145.9657
2179,2017-04-06,2017-04-06T04:23:10,338.3,65,30.1,89,-34.3943,141.7567
2180,2017-04-06,2017-04-06T04:23:00,335.6,62,32.8,87,-36.6095,142.7011
2181,2017-04-06,2017-04-06T04:22:50,329.1,55,25.6,71,-36.053000000000004,145.8892
2182,2017-04-06,2017-04-06T04:22:40,333.4,60,30.8,85,-36.2805,145.4377
2183,2017-04-06,2017-04-06T04:22:30,323.9,50,28.8,77,-37.3785,145.6226
2184,2017-04-06,2017-04-06T04:22:30,326.0,52,24.9,79,-37.7361,145.335
2185,2017-04-06,2017-04-06T04:22:30,325.1,51,11.2,78,-34.3914,141.726
2186,2017-04-06,2017-04-06T04:22:20,329.8,56,25.5,83,-36.4018,145.7195
2187,2017-04-06,2017-04-06T04:22:20,344.9,71,51.1,81,-36.0844,141.4934
2188,2017-04-06,2017-04-06T04:22:20,333.3,60,32.7,85,-37.8078,143.3482
2189,2017-04-06,2017-04-06T04:22:20,321.7,48,20.1,72,-37.8297,142.4083
2190,2017-04-06,2017-04-06T04:22:20,376.9,103,141.0,100,-36.3168,145.7285
2191,2017-04-06,2017-04-06T04:22:20,323.7,50,18.3,51,-37.8177,142.9168
2192,2017-04-06,2017-04-06T04:22:20,342.6,69,49.4,91,-36.031,145.6824
2193,2017-04-06,2017-04-06T04:22:10,325.3,52,30.0,74,-36.3313,147.6089
2194,2017-04-06,2017-04-06T04:22:10,341.9,68,50.9,86,-37.5814,148.5777
2195,2017-04-06,2017-04-06T04:22:10,329.8,56,32.3,72,-38.3525,147.0408
2196,2017-04-06,2017-04-06T04:22:10,332.9,59,27.6,85,-36.3739,141.3614
2197,2017-04-06,2017-04-06T04:22:10,340.8,67,49.2,90,-37.5788,148.592
2198,2017-04-06,2017-04-06T04:21:40,326.7,53,22.1,75,-35.8065,142.1209
2199,2017-04-06,2017-04-06T04:21:30,339.8,66,44.6,90,-36.6384,142.4075
2200,2017-04-06,2017-04-06T04:21:30,327.3,54,14.7,74,-35.1491,141.8073
2201,2017-04-06,2017-04-06T04:21:20,322.6,49,22.6,65,-37.5842,148.5717
2202,2017-04-06,2017-04-06T04:21:20,324.5,51,26.8,70,-37.9483,145.3937
2203,2017-04-06,2017-04-06T04:21:20,326.3,53,22.4,79,-36.0328,145.6708
2204,2017-04-06,2017-04-06T04:21:10,369.4,96,110.5,94,-35.811,142.1403
2205,2017-04-06,2017-04-06T04:21:00,325.7,52,22.8,79,-37.977,143.3848
2206,2017-04-06,2017-04-06T04:21:00,319.0,45,15.7,64,-38.0089,143.8976
2207,2017-04-06,2017-04-06T04:21:00,319.5,46,24.3,58,-37.3072,147.5003
2208,2017-04-06,2017-04-06T04:21:00,389.0,115,194.7,100,-37.8545,142.5132
2209,2017-04-06,2017-04-06T04:21:00,331.9,58,28.2,84,-36.7381,141.4541
2210,2017-04-06,2017-04-06T04:20:50,368.8,95,111.3,100,-36.9034,141.0013
2211,2017-04-06,2017-04-06T04:20:50,338.6,65,41.9,88,-37.7746,148.3673
2212,2017-04-06,2017-04-06T04:20:50,320.2,47,21.2,50,-37.3556,146.1085
2213,2017-04-06,2017-04-06T04:20:50,337.0,63,38.4,83,-37.5036,142.8753
2214,2017-04-06,2017-04-06T04:20:50,319.1,45,18.9,71,-37.6531,147.8262
2215,2017-04-06,2017-04-06T04:20:40,333.6,60,43.6,81,-37.3189,145.5894
2216,2017-04-06,2017-04-06T04:20:40,351.4,78,70.1,83,-37.803000000000004,142.3151
2217,2017-04-06,2017-04-06T04:20:40,324.9,51,21.1,59,-37.6806,143.2676
2218,2017-04-06,2017-04-06T04:20:40,337.0,63,41.7,76,-37.8158,142.5177
2219,2017-04-06,2017-04-06T04:20:40,350.8,77,65.8,96,-37.7542,142.9949
2220,2017-04-06,2017-04-06T04:20:40,341.6,68,56.4,91,-37.3803,145.611
2221,2017-04-06,2017-04-06T04:20:40,354.2,81,74.8,97,-37.7617,143.08100000000002
2222,2017-04-06,2017-04-06T04:20:40,329.4,56,29.3,82,-37.805,142.8233
2223,2017-04-06,2017-04-06T04:20:40,377.5,104,146.3,94,-37.853,142.5253
2224,2017-04-06,2017-04-06T04:20:40,344.6,71,51.8,92,-37.8161,142.9286
2225,2017-04-06,2017-04-06T04:20:40,325.7,52,29.3,58,-37.7212,145.9754
2226,2017-04-06,2017-04-06T04:20:40,316.2,43,13.4,59,-38.3343,143.8644
2227,2017-04-06,2017-04-06T04:20:40,323.6,50,22.5,77,-38.3327,143.8759
2228,2017-04-06,2017-04-06T04:20:40,324.2,51,23.8,77,-37.8407,147.1609
2229,2017-04-06,2017-04-06T04:20:40,322.5,49,11.6,75,-35.9065,143.6763
2230,2017-04-06,2017-04-06T04:20:40,336.0,62,34.2,87,-36.4339,141.5458
2231,2017-04-06,2017-04-06T04:20:40,327.1,53,21.5,76,-36.1532,141.3284
2232,2017-04-06,2017-04-06T04:20:40,327.7,54,19.2,64,-35.723,142.063
2233,2017-04-06,2017-04-06T04:20:40,334.4,61,25.3,81,-35.124,142.0757
2234,2017-04-06,2017-04-06T04:20:40,326.5,53,13.3,50,-35.1383,141.8172
2235,2017-04-06,2017-04-06T04:20:40,333.1,59,25.8,77,-35.0644,141.2548
2236,2017-04-06,2017-04-06T04:20:40,326.5,53,17.8,80,-36.357,141.2363
2237,2017-04-06,2017-04-06T04:20:40,333.3,60,30.8,85,-36.4149,141.0156
2238,2017-04-06,2017-04-06T04:20:40,321.0,47,12.7,52,-36.4133,141.0286
2239,2017-04-06,2017-04-06T04:20:40,338.1,64,40.4,75,-36.3882,141.7197
2240,2017-04-06,2017-04-06T04:20:40,320.9,47,15.2,71,-36.4287,141.5508
2241,2017-04-06,2017-04-06T04:20:40,341.0,67,45.3,90,-36.0387,145.6787
2242,2017-04-06,2017-04-06T04:20:40,335.3,62,33.6,87,-36.0663,145.6855
2243,2017-04-06,2017-04-06T04:20:40,359.2,86,87.3,94,-36.6349,142.2125
2244,2017-04-06,2017-04-06T04:20:40,333.3,60,33.2,66,-36.6492,142.3976
2245,2017-04-06,2017-04-06T04:20:40,331.1,57,25.4,84,-36.608000000000004,142.7127
2246,2017-04-06,2017-04-06T04:20:40,335.5,62,31.2,87,-36.1757,145.7544
2247,2017-04-06,2017-04-06T04:20:40,319.8,46,14.8,69,-36.0765,146.4896
2248,2017-04-06,2017-04-06T04:20:40,317.9,44,12.1,57,-36.0799,146.529
2249,2017-04-06,2017-04-06T04:20:40,373.8,100,128.4,100,-36.9018,141.0146
2250,2017-04-06,2017-04-06T04:20:40,345.5,72,54.8,86,-36.6986,142.7259
2251,2017-04-06,2017-04-06T04:20:40,325.8,52,19.7,72,-36.8986,141.6385
2252,2017-04-06,2017-04-06T04:20:40,333.5,60,37.4,60,-36.8632,142.5802
2253,2017-04-06,2017-04-06T04:20:40,325.7,52,19.5,71,-37.1248,141.8795
2254,2017-04-06,2017-04-06T04:20:40,321.4,48,16.8,74,-36.649,145.5037
2255,2017-04-06,2017-04-06T04:20:40,318.4,45,11.1,59,-37.1929,143.8132
2256,2017-04-06,2017-04-06T04:20:40,333.6,60,34.0,68,-37.1992,146.2301
2257,2017-04-06,2017-04-06T04:20:40,334.2,61,37.1,63,-37.5914,148.5807
2258,2017-04-06,2017-04-06T04:20:40,319.4,46,18.4,64,-37.7496,148.3898
2259,2017-04-06,2017-04-06T04:20:40,330.7,57,32.6,81,-37.7697,148.336
2260,2017-04-06,2017-04-06T04:20:40,325.5,52,17.7,77,-36.4324,141.5582
2261,2017-04-06,2017-04-06T04:20:40,362.5,89,95.2,94,-38.0052,142.6179
2262,2017-04-06,2017-04-06T00:06:10,325.3,52,28.6,78,-38.3557,147.0372
2263,2017-04-06,2017-04-06T00:06:10,320.7,47,15.1,73,-35.4509,143.1522
2264,2017-04-06,2017-04-06T00:06:10,320.4,47,19.2,73,-38.0962,146.9724
2265,2017-04-06,2017-04-06T00:03:50,317.2,44,11.3,67,-35.4625,143.1486
2266,2017-04-06,2017-04-06T00:01:40,313.1,39,11.3,52,-38.0942,146.9603
2267,2017-04-05,2017-04-05T13:10:10,308.5,35,19.0,61,-38.3499,147.033
2268,2017-04-05,2017-04-05T13:09:00,331.8,58,45.3,100,-38.2003,146.8378
2269,2017-04-05,2017-04-05T13:09:00,313.1,39,21.5,81,-37.4583,148.2459
2270,2017-04-05,2017-04-05T13:08:40,317.3,44,27.2,93,-37.6784,146.1432
2271,2017-04-05,2017-04-05T13:08:40,320.4,47,29.6,100,-37.4492,148.2438
2272,2017-04-05,2017-04-05T13:07:00,313.3,40,22.2,82,-38.2153,146.8652
2273,2017-04-05,2017-04-05T13:06:30,312.4,39,20.3,78,-36.7652,147.1289
2274,2017-04-05,2017-04-05T13:04:20,322.2,49,32.3,100,-35.6922,143.1619
2275,2017-04-05,2017-04-05T13:03:20,328.2,55,39.6,100,-38.2094,146.8398
2276,2017-04-05,2017-04-05T13:03:00,319.1,45,29.1,98,-35.2464,141.1143
2277,2017-04-05,2017-04-05T13:03:00,328.9,55,40.9,100,-38.2078,146.8515
2278,2017-04-05,2017-04-05T13:03:00,313.0,39,22.0,81,-35.7024,143.1637
2279,2017-04-05,2017-04-05T13:02:50,310.3,37,20.4,70,-38.3483,147.0446
2280,2017-04-05,2017-04-05T13:02:40,315.5,42,24.2,88,-37.4015,145.5947
2281,2017-04-05,2017-04-05T13:02:40,312.9,39,21.5,80,-38.2169,146.8535
2282,2017-04-05,2017-04-05T13:02:40,309.5,36,19.7,66,-37.6435,146.1417
2283,2017-04-05,2017-04-05T05:16:50,361.8,88,99.8,87,-37.6387,142.9032
2284,2017-04-05,2017-04-05T05:15:50,337.4,64,43.5,77,-38.0045,143.9075
2285,2017-04-05,2017-04-05T05:15:40,323.3,50,22.1,66,-37.7522,142.3183
2286,2017-04-05,2017-04-05T05:15:30,318.7,45,16.8,66,-36.9396,141.9303
2287,2017-04-05,2017-04-05T05:15:30,356.7,83,85.5,93,-37.6439,142.91299999999998
2288,2017-04-05,2017-04-05T03:45:10,315.9,42,13.5,65,-37.78,141.8091
2289,2017-04-05,2017-04-05T03:44:40,317.8,44,15.1,68,-37.7767,141.8127
2290,2017-04-05,2017-04-05T03:44:30,326.2,53,25.1,65,-38.1756,143.9829
2291,2017-04-05,2017-04-05T03:41:40,326.4,53,29.7,79,-37.7795,148.4084
2292,2017-04-05,2017-04-05T03:40:50,346.0,72,69.2,93,-37.3165,147.4932
2293,2017-04-05,2017-04-05T03:40:40,319.0,45,15.7,70,-36.9373,142.5327
2294,2017-04-05,2017-04-05T03:40:30,311.7,38,12.2,50,-38.3553,147.0231
2295,2017-04-05,2017-04-05T03:40:30,320.5,47,15.4,64,-36.934,142.5759
2296,2017-04-05,2017-04-05T03:40:30,349.3,76,76.0,95,-37.3158,147.4986
2297,2017-04-05,2017-04-05T03:40:20,327.7,54,32.2,81,-37.7916,148.4098
2298,2017-04-05,2017-04-05T03:39:30,339.0,65,53.3,89,-37.4471,147.6331
2299,2017-04-05,2017-04-05T03:39:30,325.9,52,31.9,79,-37.4024,145.5918
2300,2017-04-05,2017-04-05T03:39:30,335.8,62,39.3,82,-37.79,143.3801
2301,2017-04-05,2017-04-05T03:39:20,339.9,66,52.2,90,-37.7835,148.4138
2302,2017-04-05,2017-04-05T03:39:20,329.9,56,27.7,83,-36.5465,142.0912
2303,2017-04-05,2017-04-05T03:39:10,313.8,40,11.2,59,-38.0383,144.4307
2304,2017-04-05,2017-04-05T03:39:10,338.4,65,52.5,89,-37.4449,147.6594
2305,2017-04-05,2017-04-05T03:39:10,337.4,64,41.4,83,-37.7851,143.3753
2306,2017-04-05,2017-04-05T03:39:10,349.4,76,74.4,95,-37.4323,147.6583
2307,2017-04-05,2017-04-05T03:39:10,365.2,92,115.1,100,-37.4343,147.6327
2308,2017-04-05,2017-04-05T03:39:10,336.7,63,39.4,88,-36.5475,142.0881
2309,2017-04-05,2017-04-05T03:39:10,318.4,45,14.2,69,-36.9354,142.5807
2310,2017-04-05,2017-04-05T03:39:10,317.6,44,14.0,68,-36.9405,142.8627
2311,2017-04-05,2017-04-05T03:39:10,327.5,54,26.9,76,-37.0201,141.7743
2312,2017-04-05,2017-04-05T03:39:10,322.0,48,18.0,75,-36.9446,142.8698
2313,2017-04-05,2017-04-05T03:39:10,322.5,49,20.1,71,-37.0183,141.7818
2314,2017-04-05,2017-04-05T03:39:10,338.0,64,51.4,89,-37.4169,145.5926
2315,2017-04-05,2017-04-05T03:39:10,319.4,46,15.6,69,-37.6339,143.4108
2316,2017-04-04,2017-04-04T15:33:40,311.8,38,20.0,76,-37.2162,146.2408
2317,2017-04-04,2017-04-04T15:31:00,317.2,44,27.5,93,-36.086999999999996,141.7227
2318,2017-04-04,2017-04-04T15:30:40,308.8,35,19.7,63,-36.0933,141.7154
2319,2017-04-04,2017-04-04T15:30:40,337.2,64,55.7,100,-36.0852,141.7112
2320,2017-04-04,2017-04-04T04:41:50,337.1,63,34.5,88,-36.3194,141.7531
2321,2017-04-04,2017-04-04T04:41:10,335.3,62,44.8,82,-37.3601,145.8519
2322,2017-04-04,2017-04-04T04:41:00,337.7,64,35.0,88,-36.1598,141.8841
2323,2017-04-04,2017-04-04T04:41:00,334.4,61,35.9,86,-36.6936,145.2788
2324,2017-04-04,2017-04-04T04:40:00,393.8,120,212.5,100,-36.1057,141.7608
2325,2017-04-04,2017-04-04T04:39:50,340.4,67,40.3,90,-35.4033,143.267
2326,2017-04-04,2017-04-04T04:39:50,341.6,68,51.0,64,-36.6281,142.4349
2327,2017-04-04,2017-04-04T04:39:50,340.0,66,46.0,85,-36.111,145.124
2328,2017-04-04,2017-04-04T04:39:40,339.9,66,37.9,90,-36.1615,141.8728
2329,2017-04-04,2017-04-04T04:39:40,328.1,54,31.4,81,-37.3074,142.9925
2330,2017-04-04,2017-04-04T04:39:40,323.8,50,22.9,61,-36.937,142.1176
